bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta
29690.0,16324.0,1257437.0,1240237.0,-3883.0,2187.0,32.0
29700.0,16330.0,1257852.0,1240673.0,-3925.0,2180.0,31.0
29710.0,16335.0,1258288.0,1241110.0,-3864.0,2190.0,34.0
29720.0,16341.0,1258685.0,1241540.0,-3844.0,2193.0,33.0
29730.0,16346.0,1259088.0,1241970.0,-3923.0,2180.0,31.0
29740.0,16352.0,1259515.0,1242400.0,-3939.0,2178.0,31.0
29750.0,16357.0,1259949.0,1242830.0,-3872.0,2189.0,32.0
29760.0,16363.0,1260362.0,1243260.0,-3848.0,2193.0,34.0
29770.0,16368.0,1260752.0,1243690.0,-3810.0,2199.0,35.0
29780.0,16374.0,1261131.0,1244100.0,-3880.0,2188.0,34.0
29790.0,16379.0,1261520.0,1244510.0,-3840.0,2194.0,33.0
29800.0,16385.0,1261922.0,1244920.0,-3907.0,2183.0,32.0
29810.0,16390.0,1262341.0,1245360.0,-3925.0,2180.0,30.0
29820.0,16396.0,1262779.0,1245800.0,-3850.0,2193.0,33.0
29830.0,16401.0,1263179.0,1246240.0,-3918.0,2181.0,32.0
29840.0,16407.0,1263602.0,1246673.0,-3897.0,2185.0,32.0
29850.0,16412.0,1264018.0,1247107.0,-3852.0,2192.0,33.0
29860.0,16418.0,1264422.0,1247540.0,-3868.0,2190.0,33.0
29870.0,16423.0,1264823.0,1247973.0,-3886.0,2187.0,32.0
29880.0,16429.0,1265238.0,1248407.0,-3915.0,2182.0,32.0
29890.0,16434.0,1265661.0,1248840.0,-3858.0,2191.0,33.0
29900.0,16440.0,1266068.0,1249260.0,-3871.0,2189.0,34.0
29910.0,16445.0,1266466.0,1249680.0,-3850.0,2193.0,34.0
29920.0,16451.0,1266860.0,1250100.0,-3841.0,2194.0,34.0
29930.0,16456.0,1267249.0,1250530.0,-3903.0,2184.0,32.0
29940.0,16462.0,1267671.0,1250960.0,-3895.0,2185.0,32.0
29950.0,16467.0,1268092.0,1251390.0,-3891.0,2186.0,32.0
29960.0,16473.0,1268509.0,1251830.0,-3881.0,2187.0,32.0
29970.0,16478.0,1268927.0,1252270.0,-3906.0,2183.0,32.0
29980.0,16484.0,1269348.0,1252710.0,-3873.0,2189.0,33.0
29990.0,16489.0,1269759.0,1253170.0,-3935.0,2178.0,30.0
30000.0,16495.0,1270209.0,1253630.0,-3958.0,2175.0,30.0
30010.0,16500.0,1270654.0,1254090.0,-3844.0,2194.0,32.0
30020.0,16506.0,1271067.0,1254523.0,-3886.0,2187.0,33.0
30030.0,16511.0,1271477.0,1254957.0,-3905.0,2183.0,32.0
30040.0,16517.0,1271902.0,1255390.0,-3903.0,2184.0,32.0
30050.0,16522.0,1272325.0,1255823.0,-3832.0,2195.0,34.0
30060.0,16528.0,1272716.0,1256257.0,-3922.0,2181.0,32.0
30070.0,16533.0,1273134.0,1256690.0,-3840.0,2194.0,32.0
30080.0,16539.0,1273548.0,1257130.0,-3918.0,2181.0,32.0
30090.0,16544.0,1273969.0,1257570.0,-3914.0,2182.0,32.0
30100.0,16550.0,1274394.0,1258010.0,-3844.0,2194.0,34.0
30110.0,16555.0,1274793.0,1258440.0,-3844.0,2194.0,34.0
30120.0,16561.0,1275191.0,1258870.0,-3942.0,2177.0,31.0
30130.0,16566.0,1275628.0,1259300.0,-3901.0,2184.0,30.0
30140.0,16572.0,1276070.0,1259770.0,-3948.0,2176.0,30.0
30150.0,16577.0,1276518.0,1260240.0,-3938.0,2178.0,30.0
30160.0,16583.0,1276962.0,1260710.0,-3887.0,2186.0,31.0
30170.0,16588.0,1277390.0,1261147.0,-3897.0,2185.0,32.0
30180.0,16594.0,1277810.0,1261583.0,-3860.0,2191.0,34.0
30190.0,16599.0,1278209.0,1262020.0,-3851.0,2192.0,34.0
30200.0,16605.0,1278608.0,1262437.0,-3876.0,2188.0,34.0
30210.0,16610.0,1279001.0,1262853.0,-3822.0,2197.0,35.0
30220.0,16616.0,1279385.0,1263270.0,-3809.0,2199.0,36.0
30230.0,16621.0,1279755.0,1263667.0,-3836.0,2195.0,35.0
30240.0,16627.0,1280137.0,1264063.0,-3827.0,2196.0,36.0
30250.0,16632.0,1280505.0,1264460.0,-3771.0,2206.0,37.0
30260.0,16638.0,1280866.0,1264843.0,-3812.0,2199.0,37.0
30270.0,16643.0,1281229.0,1265227.0,-3772.0,2205.0,37.0
30280.0,16649.0,1281589.0,1265610.0,-3835.0,2195.0,37.0
30290.0,16654.0,1281952.0,1265997.0,-3795.0,2202.0,37.0
30300.0,16660.0,1282318.0,1266383.0,-3770.0,2206.0,38.0
30310.0,16665.0,1282668.0,1266770.0,-3803.0,2200.0,36.0
30320.0,16671.0,1283037.0,1267177.0,-3848.0,2193.0,35.0
30330.0,16676.0,1283417.0,1267583.0,-3832.0,2195.0,35.0
30340.0,16682.0,1283801.0,1267990.0,-3826.0,2196.0,36.0
30350.0,16687.0,1284176.0,1268387.0,-3804.0,2200.0,37.0
30360.0,16693.0,1284541.0,1268783.0,-3789.0,2203.0,36.0
30370.0,16698.0,1284911.0,1269180.0,-3861.0,2191.0,35.0
30380.0,16704.0,1285300.0,1269597.0,-3847.0,2193.0,34.0
30390.0,16709.0,1285690.0,1270013.0,-3835.0,2195.0,36.0
30400.0,16715.0,1286064.0,1270430.0,-3780.0,2204.0,37.0
30410.0,16720.0,1286423.0,1270817.0,-3759.0,2208.0,39.0
30420.0,16726.0,1286766.0,1271203.0,-3812.0,2199.0,37.0
30430.0,16731.0,1287132.0,1271590.0,-3792.0,2202.0,37.0
30440.0,16737.0,1287491.0,1271987.0,-3781.0,2204.0,38.0
30450.0,16742.0,1287850.0,1272383.0,-3835.0,2195.0,36.0
30460.0,16748.0,1288226.0,1272780.0,-3780.0,2204.0,37.0
30470.0,16753.0,1288593.0,1273183.0,-3792.0,2193.0,37.0
30480.0,16759.0,1288955.0,1273587.0,-3761.0,2207.0,38.0
30490.0,16764.0,1289312.0,1273990.0,-3787.0,2203.0,39.0
30500.0,16770.0,1289652.0,1274357.0,-3691.0,2219.0,41.0
30510.0,16775.0,1289982.0,1274723.0,-3753.0,2208.0,42.0
30520.0,16781.0,1290306.0,1275090.0,-3766.0,2210.0,41.0
30530.0,16786.0,1290631.0,1275453.0,-3694.0,2218.0,42.0
30540.0,16792.0,1290952.0,1275817.0,-3730.0,2212.0,42.0
30550.0,16797.0,1291270.0,1276180.0,-3751.0,2209.0,41.0
30560.0,16803.0,1291598.0,1276547.0,-3706.0,2216.0,42.0
30570.0,16808.0,1291921.0,1276913.0,-3795.0,2214.0,42.0
30580.0,16814.0,1292239.0,1277280.0,-3743.0,2210.0,40.0
30590.0,16819.0,1292572.0,1277657.0,-3755.0,2208.0,40.0
30600.0,16825.0,1292907.0,1278033.0,-3758.0,2207.0,40.0
30610.0,16830.0,1293244.0,1278410.0,-3819.0,2220.0,41.0
30620.0,16836.0,1293569.0,1278787.0,-3788.0,2202.0,42.0
30630.0,16841.0,1293893.0,1279163.0,-3708.0,2216.0,42.0
30640.0,16847.0,1294217.0,1279540.0,-3814.0,2218.0,44.0
30650.0,16852.0,1294523.0,1279893.0,-3677.0,2221.0,44.0
30660.0,16858.0,1294826.0,1280247.0,-3706.0,2216.0,44.0
30670.0,16863.0,1295131.0,1280600.0,-3658.0,2224.0,45.0
30680.0,16869.0,1295431.0,1280953.0,-3662.0,2223.0,46.0
30690.0,16874.0,1295726.0,1281307.0,-3701.0,2211.0,44.0
30700.0,16880.0,1296035.0,1281660.0,-3660.0,2223.0,44.0
30710.0,16885.0,1296341.0,1282007.0,-3713.0,2224.0,46.0
30720.0,16891.0,1296632.0,1282353.0,-3757.0,2223.0,45.0
30730.0,16896.0,1296933.0,1282700.0,-3712.0,2215.0,43.0
30740.0,16902.0,1297244.0,1283060.0,-3650.0,2209.0,44.0
30750.0,16907.0,1297549.0,1283420.0,-3612.0,2231.0,44.0
30760.0,16913.0,1297856.0,1283780.0,-3702.0,2216.0,44.0
30770.0,16918.0,1298166.0,1284143.0,-3739.0,2210.0,43.0
30780.0,16924.0,1298479.0,1284507.0,-3680.0,2220.0,43.0
30790.0,16929.0,1298793.0,1284870.0,-3662.0,2223.0,45.0
30800.0,16935.0,1299095.0,1285237.0,-3709.0,2215.0,43.0
30810.0,16940.0,1299410.0,1285603.0,-3747.0,2209.0,41.0
30820.0,16946.0,1299741.0,1285970.0,-3708.0,2215.0,43.0
30830.0,16951.0,1300058.0,1286350.0,-3702.0,2216.0,42.0
30840.0,16957.0,1300383.0,1286730.0,-3776.0,2204.0,39.0
30850.0,16962.0,1300726.0,1287110.0,-3723.0,2212.0,41.0
30860.0,16968.0,1301052.0,1287480.0,-3714.0,2214.0,42.0
30870.0,16973.0,1301374.0,1287850.0,-3701.0,2216.0,43.0
30880.0,16979.0,1301692.0,1288220.0,-3730.0,2211.0,41.0
30890.0,16984.0,1302022.0,1288593.0,-3745.0,2209.0,41.0
30900.0,16990.0,1302350.0,1288967.0,-3686.0,2218.0,43.0
30910.0,16995.0,1302664.0,1289340.0,-3703.0,2216.0,43.0
30920.0,17001.0,1302980.0,1289693.0,-3704.0,2215.0,43.0
30930.0,17006.0,1303295.0,1290047.0,-3656.0,2223.0,43.0
30940.0,17012.0,1303607.0,1290400.0,-3771.0,2204.0,41.0
30950.0,17017.0,1303935.0,1290793.0,-3750.0,2208.0,39.0
30960.0,17023.0,1304280.0,1291187.0,-3756.0,2207.0,41.0
30970.0,17028.0,1304609.0,1291580.0,-3666.0,2222.0,42.0
30980.0,17034.0,1304931.0,1291947.0,-3721.0,2213.0,43.0
30990.0,17039.0,1305248.0,1292313.0,-3743.0,2209.0,41.0
31000.0,17045.0,1305577.0,1292680.0,-3700.0,2216.0,41.0
31010.0,17050.0,1305905.0,1293053.0,-3730.0,2211.0,42.0
31020.0,17056.0,1306231.0,1293427.0,-3726.0,2212.0,41.0
31030.0,17061.0,1306558.0,1293800.0,-3717.0,2213.0,41.0
31040.0,17067.0,1306885.0,1294177.0,-3722.0,2212.0,41.0
31050.0,17072.0,1307212.0,1294553.0,-3739.0,2209.0,39.0
31060.0,17078.0,1307561.0,1294930.0,-3808.0,2198.0,38.0
31070.0,17083.0,1307918.0,1295327.0,-3778.0,2203.0,37.0
31080.0,17089.0,1308280.0,1295723.0,-3700.0,2216.0,42.0
31090.0,17094.0,1308601.0,1296120.0,-3723.0,2212.0,41.0
31100.0,17100.0,1308929.0,1296500.0,-3746.0,2208.0,40.0
31110.0,17105.0,1309266.0,1296880.0,-3736.0,2210.0,41.0
31120.0,17111.0,1309598.0,1297260.0,-3719.0,2213.0,40.0
31130.0,17116.0,1309934.0,1297647.0,-3756.0,2207.0,40.0
31140.0,17122.0,1310275.0,1298033.0,-3781.0,2202.0,38.0
31150.0,17127.0,1310630.0,1298420.0,-3744.0,2208.0,40.0
31160.0,17133.0,1310970.0,1298813.0,-3714.0,2213.0,40.0
31170.0,17138.0,1311306.0,1299207.0,-3824.0,2195.0,36.0
31180.0,17144.0,1311685.0,1299600.0,-3790.0,2201.0,38.0
31190.0,17149.0,1312039.0,1299997.0,-3715.0,2213.0,39.0
31200.0,17155.0,1312389.0,1300393.0,-3785.0,2202.0,38.0
31210.0,17160.0,1312745.0,1300790.0,-3801.0,2199.0,37.0
31220.0,17166.0,1313110.0,1301187.0,-3758.0,2206.0,38.0
31230.0,17171.0,1313465.0,1301583.0,-3749.0,2207.0,39.0
31240.0,17177.0,1313815.0,1301980.0,-3814.0,2197.0,36.0
31250.0,17182.0,1314194.0,1302393.0,-3815.0,2197.0,37.0
31260.0,17188.0,1314558.0,1302807.0,-3723.0,2212.0,37.0
31270.0,17193.0,1314930.0,1303220.0,-3867.0,2188.0,35.0
31280.0,17199.0,1315320.0,1303647.0,-3844.0,2192.0,34.0
31290.0,17204.0,1315719.0,1304073.0,-3782.0,2202.0,36.0
31300.0,17210.0,1316094.0,1304500.0,-3818.0,2196.0,36.0
31310.0,17215.0,1316476.0,1304930.0,-3830.0,2194.0,35.0
31320.0,17221.0,1316871.0,1305360.0,-3857.0,2189.0,33.0
31330.0,17226.0,1317279.0,1305790.0,-3847.0,2191.0,34.0
31340.0,17232.0,1317685.0,1306233.0,-3849.0,2191.0,33.0
31350.0,17237.0,1318093.0,1306677.0,-3860.0,2189.0,33.0
31360.0,17243.0,1318504.0,1307120.0,-3854.0,2190.0,32.0
31370.0,17248.0,1318927.0,1307583.0,-3919.0,2179.0,31.0
31380.0,17254.0,1319367.0,1308047.0,-3882.0,2185.0,32.0
31390.0,17259.0,1319801.0,1308510.0,-3869.0,2187.0,32.0
31400.0,17265.0,1320223.0,1308967.0,-3879.0,2186.0,32.0
31410.0,17270.0,1320651.0,1309423.0,-3882.0,2185.0,32.0
31420.0,17276.0,1321077.0,1309880.0,-3859.0,2189.0,32.0
31430.0,17281.0,1321501.0,1310343.0,-3884.0,2185.0,32.0
31440.0,17287.0,1321936.0,1310807.0,-3924.0,2178.0,30.0
31450.0,17292.0,1322387.0,1311270.0,-3900.0,2182.0,31.0
31460.0,17298.0,1322832.0,1311733.0,-3874.0,2186.0,32.0
31470.0,17303.0,1323261.0,1312197.0,-3899.0,2182.0,31.0
31480.0,17309.0,1323700.0,1312660.0,-3857.0,2189.0,32.0
31490.0,17314.0,1324129.0,1313130.0,-3916.0,2179.0,31.0
31500.0,17320.0,1324575.0,1313600.0,-3909.0,2181.0,29.0
31510.0,17325.0,1325046.0,1314070.0,-4002.0,2165.0,27.0
31520.0,17331.0,1325546.0,1314593.0,-3971.0,2170.0,27.0
31530.0,17336.0,1326047.0,1315117.0,-3942.0,2175.0,28.0
31540.0,17342.0,1326536.0,1315640.0,-3968.0,2171.0,28.0
31550.0,17347.0,1327028.0,1316163.0,-3965.0,2171.0,27.0
31560.0,17353.0,1327531.0,1316687.0,-3995.0,2166.0,27.0
31570.0,17358.0,1328046.0,1317210.0,-3990.0,2167.0,26.0
31580.0,17364.0,1328567.0,1317750.0,-4004.0,2165.0,26.0
31590.0,17369.0,1329094.0,1318290.0,-4005.0,2164.0,26.0
31600.0,17375.0,1329621.0,1318830.0,-3980.0,2169.0,26.0
31610.0,17380.0,1330147.0,1319397.0,-4069.0,2154.0,24.0
31620.0,17386.0,1330723.0,1319963.0,-4053.0,2156.0,24.0
31630.0,17391.0,1331296.0,1320530.0,-3987.0,2167.0,27.0
31640.0,17397.0,1331817.0,1321060.0,-3995.0,2166.0,27.0
31650.0,17402.0,1332338.0,1321590.0,-3975.0,2169.0,27.0
31660.0,17408.0,1332854.0,1322120.0,-4021.0,2162.0,25.0
31670.0,17413.0,1333398.0,1322680.0,-4034.0,2159.0,25.0
31680.0,17419.0,1333955.0,1323240.0,-4031.0,2160.0,25.0
31690.0,17424.0,1334515.0,1323800.0,-4041.0,2158.0,25.0
31700.0,17430.0,1335075.0,1324373.0,-4021.0,2162.0,25.0
31710.0,17435.0,1335637.0,1324947.0,-4082.0,2151.0,23.0
31720.0,17441.0,1336235.0,1325520.0,-4110.0,2147.0,22.0
31730.0,17446.0,1336862.0,1326123.0,-4056.0,2156.0,23.0
31740.0,17452.0,1337460.0,1326727.0,-4100.0,2148.0,23.0
31750.0,17457.0,1338075.0,1327330.0,-4088.0,2150.0,22.0
31760.0,17463.0,1338693.0,1327943.0,-4116.0,2146.0,22.0
31770.0,17468.0,1339333.0,1328557.0,-4104.0,2148.0,22.0
31780.0,17474.0,1339974.0,1329170.0,-4152.0,2140.0,21.0
31790.0,17479.0,1340645.0,1329793.0,-4138.0,2142.0,21.0
31800.0,17485.0,1341310.0,1330417.0,-4071.0,2153.0,23.0
31810.0,17490.0,1341916.0,1331040.0,-4082.0,2151.0,22.0
31820.0,17496.0,1342543.0,1331677.0,-4172.0,2136.0,20.0
31830.0,17501.0,1343232.0,1332313.0,-4170.0,2137.0,20.0
31840.0,17507.0,1343925.0,1332950.0,-4102.0,2148.0,22.0
31850.0,17512.0,1344567.0,1333547.0,-4089.0,2150.0,22.0
31860.0,17518.0,1345190.0,1334143.0,-4109.0,2147.0,22.0
31870.0,17523.0,1345833.0,1334740.0,-4156.0,2139.0,20.0
31880.0,17529.0,1346524.0,1335403.0,-4175.0,2136.0,20.0
31890.0,17534.0,1347235.0,1336067.0,-4206.0,2131.0,19.0
31900.0,17540.0,1347965.0,1336730.0,-4105.0,2147.0,21.0
31910.0,17545.0,1348635.0,1337377.0,-4187.0,2134.0,20.0
31920.0,17551.0,1349351.0,1338023.0,-4176.0,2135.0,19.0
31930.0,17556.0,1350073.0,1338670.0,-4196.0,2132.0,19.0
31940.0,17562.0,1350812.0,1339347.0,-4227.0,2127.0,18.0
31950.0,17567.0,1351578.0,1340023.0,-4163.0,2137.0,20.0
31960.0,17573.0,1352297.0,1340700.0,-4221.0,2128.0,18.0
31970.0,17578.0,1353066.0,1341397.0,-4213.0,2129.0,18.0
31980.0,17584.0,1353832.0,1342093.0,-4212.0,2129.0,18.0
31990.0,17589.0,1354600.0,1342790.0,-4237.0,2125.0,18.0
32000.0,17595.0,1355391.0,1343503.0,-4230.0,2126.0,18.0
32010.0,17600.0,1356180.0,1344217.0,-4228.0,2126.0,18.0
32020.0,17606.0,1356973.0,1344930.0,-4261.0,2121.0,17.0
32030.0,17611.0,1357796.0,1345670.0,-4246.0,2123.0,17.0
32040.0,17617.0,1358610.0,1346410.0,-4259.0,2121.0,17.0
32050.0,17622.0,1359443.0,1347150.0,-4294.0,2115.0,16.0
32060.0,17628.0,1360315.0,1347940.0,-4298.0,2115.0,16.0
32070.0,17633.0,1361200.0,1348730.0,-4300.0,2114.0,16.0
32080.0,17639.0,1362095.0,1349520.0,-4340.0,2108.0,15.0
32090.0,17644.0,1363039.0,1350370.0,-4346.0,2107.0,15.0
32100.0,17650.0,1363996.0,1351220.0,-4343.0,2107.0,15.0
32110.0,17655.0,1364954.0,1352070.0,-4347.0,2106.0,15.0
32120.0,17661.0,1365921.0,1352923.0,-4307.0,2103.0,14.0
32130.0,17666.0,1366901.0,1353777.0,-4287.0,2116.0,16.0
32140.0,17672.0,1367796.0,1354630.0,-4358.0,2104.0,14.0
32150.0,17677.0,1368776.0,1355477.0,-4325.0,2110.0,15.0
32160.0,17683.0,1369707.0,1356323.0,-4272.0,2118.0,16.0
32170.0,17688.0,1370580.0,1357170.0,-4319.0,2110.0,15.0
32180.0,17694.0,1371511.0,1358077.0,-4379.0,2100.0,14.0
32190.0,17699.0,1372518.0,1358983.0,-4348.0,2105.0,14.0
32200.0,17705.0,1373506.0,1359890.0,-4383.0,2100.0,14.0
32210.0,17710.0,1374536.0,1360877.0,-4398.0,2097.0,13.0
32220.0,17716.0,1375594.0,1361863.0,-4400.0,2097.0,14.0
32230.0,17721.0,1376647.0,1362850.0,-4322.0,2109.0,15.0
32240.0,17727.0,1377609.0,1363807.0,-4383.0,2099.0,14.0
32250.0,17732.0,1378634.0,1364763.0,-4359.0,2103.0,14.0
32260.0,17738.0,1379642.0,1365720.0,-4379.0,2100.0,14.0
32270.0,17743.0,1380675.0,1366703.0,-4392.0,2097.0,14.0
32280.0,17749.0,1381729.0,1367687.0,-4316.0,2110.0,15.0
32290.0,17754.0,1382671.0,1368670.0,-4317.0,2110.0,15.0
32300.0,17760.0,1383620.0,1369647.0,-4366.0,2102.0,14.0
32310.0,17765.0,1384629.0,1370623.0,-4355.0,2103.0,14.0
32320.0,17771.0,1385634.0,1371600.0,-4357.0,2103.0,14.0
32330.0,17776.0,1386637.0,1372610.0,-4331.0,2107.0,15.0
32340.0,17782.0,1387616.0,1373620.0,-4383.0,2098.0,14.0
32350.0,17787.0,1388657.0,1374630.0,-4358.0,2102.0,14.0
32360.0,17793.0,1389672.0,1375657.0,-4343.0,2105.0,14.0
32370.0,17798.0,1390666.0,1376683.0,-4366.0,2101.0,14.0
32380.0,17804.0,1391689.0,1377710.0,-4349.0,2104.0,14.0
32390.0,17809.0,1392694.0,1378770.0,-4375.0,2099.0,14.0
32400.0,17815.0,1393737.0,1379830.0,-4377.0,2099.0,14.0
32410.0,17820.0,1394785.0,1380890.0,-4340.0,2105.0,14.0
32420.0,17826.0,1395779.0,1381980.0,-4396.0,2096.0,13.0
32430.0,17831.0,1396858.0,1383070.0,-4368.0,2100.0,14.0
32440.0,17837.0,1397904.0,1384160.0,-4391.0,2097.0,13.0
32450.0,17842.0,1398987.0,1385340.0,-4430.0,2090.0,13.0
32460.0,17848.0,1400125.0,1386520.0,-4408.0,2094.0,13.0
32470.0,17853.0,1401239.0,1387700.0,-4400.0,2095.0,13.0
32480.0,17859.0,1402337.0,1388880.0,-4401.0,2095.0,13.0
32490.0,17864.0,1403436.0,1390060.0,-4389.0,2097.0,13.0
32500.0,17870.0,1404515.0,1391240.0,-4375.0,2099.0,14.0
32510.0,17875.0,1405576.0,1392407.0,-4376.0,2099.0,14.0
32520.0,17881.0,1406639.0,1393573.0,-4393.0,2096.0,13.0
32530.0,17886.0,1407728.0,1394740.0,-4410.0,2093.0,13.0
32540.0,17892.0,1408846.0,1395943.0,-4370.0,2099.0,14.0
32550.0,17897.0,1409911.0,1397147.0,-4409.0,2093.0,13.0
32560.0,17903.0,1411014.0,1398350.0,-4341.0,2104.0,14.0
32570.0,17908.0,1412049.0,1399550.0,-4412.0,2092.0,13.0
32580.0,17914.0,1413165.0,1400750.0,-4407.0,2093.0,13.0
32590.0,17919.0,1414288.0,1401950.0,-4368.0,2100.0,14.0
32600.0,17925.0,1415343.0,1403140.0,-4353.0,2102.0,14.0
32610.0,17930.0,1416383.0,1404330.0,-4404.0,2094.0,13.0
32620.0,17936.0,1417492.0,1405520.0,-4380.0,2097.0,13.0
32630.0,17941.0,1418579.0,1406767.0,-4401.0,2094.0,13.0
32640.0,17947.0,1419692.0,1408013.0,-4408.0,2093.0,13.0
32650.0,17952.0,1420821.0,1409260.0,-4410.0,2092.0,13.0
32660.0,17958.0,1421951.0,1410510.0,-4385.0,2097.0,13.0
32670.0,17963.0,1423047.0,1411760.0,-4390.0,2096.0,13.0
32680.0,17969.0,1424141.0,1413010.0,-4362.0,2100.0,14.0
32690.0,17974.0,1425199.0,1414263.0,-4388.0,2096.0,13.0
32700.0,17980.0,1426297.0,1415517.0,-4420.0,2091.0,13.0
32710.0,17985.0,1427436.0,1416770.0,-4339.0,2104.0,14.0
32720.0,17991.0,1428467.0,1417950.0,-4336.0,2105.0,14.0
32730.0,17996.0,1429486.0,1419130.0,-4370.0,2099.0,14.0
32740.0,18002.0,1430540.0,1420310.0,-4328.0,2106.0,14.0
32750.0,18007.0,1431555.0,1421523.0,-4364.0,2100.0,14.0
32760.0,18013.0,1432611.0,1422737.0,-4386.0,2096.0,13.0
32770.0,18018.0,1433709.0,1423950.0,-4417.0,2091.0,13.0
32780.0,18024.0,1434857.0,1425220.0,-4376.0,2098.0,13.0
32790.0,18029.0,1435946.0,1426490.0,-4382.0,2097.0,14.0
32800.0,18035.0,1437031.0,1427760.0,-4348.0,2103.0,14.0
32810.0,18040.0,1438075.0,1428930.0,-4355.0,2101.0,14.0
32820.0,18046.0,1439116.0,1430100.0,-4318.0,2107.0,15.0
32830.0,18051.0,1440115.0,1431270.0,-4353.0,2102.0,14.0
32840.0,18057.0,1441161.0,1432503.0,-4394.0,2095.0,13.0
32850.0,18062.0,1442274.0,1433737.0,-4390.0,2096.0,13.0
32860.0,18068.0,1443387.0,1434970.0,-4402.0,2094.0,13.0
32870.0,18073.0,1444507.0,1436143.0,-4341.0,2104.0,14.0
32880.0,18079.0,1445541.0,1437317.0,-4308.0,2109.0,15.0
32890.0,18084.0,1446536.0,1438490.0,-4370.0,2099.0,14.0
32900.0,18090.0,1447608.0,1439710.0,-4406.0,2093.0,13.0
32910.0,18095.0,1448744.0,1440930.0,-4360.0,2101.0,14.0
32920.0,18101.0,1449812.0,1442150.0,-4405.0,2093.0,13.0
32930.0,18106.0,1450949.0,1443360.0,-4392.0,2095.0,13.0
32940.0,18112.0,1452061.0,1444570.0,-4343.0,2103.0,14.0
32950.0,18117.0,1453101.0,1445780.0,-4317.0,2108.0,15.0
32960.0,18123.0,1454106.0,1446920.0,-4357.0,2101.0,14.0
32970.0,18128.0,1455159.0,1448060.0,-4360.0,2101.0,14.0
32980.0,18134.0,1456225.0,1449200.0,-4368.0,2099.0,14.0
32990.0,18139.0,1457302.0,1450357.0,-4335.0,2105.0,14.0
33000.0,18145.0,1458331.0,1451513.0,-4368.0,2099.0,14.0
33010.0,18150.0,1459406.0,1452670.0,-4356.0,2101.0,14.0
33020.0,18156.0,1460464.0,1453827.0,-4334.0,2105.0,14.0
33030.0,18161.0,1461505.0,1454983.0,-4398.0,2094.0,13.0
33040.0,18167.0,1462619.0,1456140.0,-4353.0,2102.0,14.0
33050.0,18172.0,1463682.0,1457267.0,-4346.0,2103.0,14.0
33060.0,18178.0,1464727.0,1458393.0,-4335.0,2105.0,14.0
33070.0,18183.0,1465756.0,1459520.0,-4400.0,2094.0,13.0
33080.0,18189.0,1466890.0,1460707.0,-4364.0,2100.0,14.0
33090.0,18194.0,1467978.0,1461893.0,-4389.0,2096.0,13.0
33100.0,18200.0,1469100.0,1463080.0,-4419.0,2091.0,13.0
33110.0,18205.0,1470272.0,1464230.0,-4390.0,2096.0,13.0
33120.0,18211.0,1471384.0,1465380.0,-4303.0,2110.0,15.0
33130.0,18216.0,1472382.0,1466530.0,-4346.0,2103.0,14.0
33140.0,18222.0,1473428.0,1467657.0,-4370.0,2099.0,14.0
33150.0,18227.0,1474512.0,1468783.0,-4361.0,2101.0,14.0
33160.0,18233.0,1475585.0,1469910.0,-4339.0,2104.0,14.0
33170.0,18238.0,1476629.0,1470940.0,-4352.0,2102.0,14.0
33180.0,18244.0,1477666.0,1471970.0,-4281.0,2127.0,17.0
33190.0,18249.0,1478547.0,1473000.0,-4361.0,2101.0,14.0
33200.0,18255.0,1479583.0,1474080.0,-4320.0,2107.0,15.0
33210.0,18260.0,1480600.0,1475160.0,-4335.0,2105.0,15.0
33220.0,18266.0,1481627.0,1476240.0,-4313.0,2109.0,15.0
33230.0,18271.0,1482634.0,1477353.0,-4357.0,2101.0,14.0
33240.0,18277.0,1483700.0,1478467.0,-4379.0,2098.0,14.0
33250.0,18282.0,1484809.0,1479580.0,-4389.0,2096.0,13.0
33260.0,18288.0,1485938.0,1480757.0,-4395.0,2095.0,13.0
33270.0,18293.0,1487072.0,1481933.0,-4372.0,2099.0,14.0
33280.0,18299.0,1488177.0,1483110.0,-4391.0,2096.0,13.0
33290.0,18304.0,1489305.0,1484213.0,-4347.0,2103.0,14.0
33300.0,18310.0,1490357.0,1485317.0,-4302.0,2110.0,15.0
33310.0,18315.0,1491346.0,1486420.0,-4303.0,2110.0,15.0
33320.0,18321.0,1492335.0,1487483.0,-4355.0,2102.0,14.0
33330.0,18326.0,1493393.0,1488547.0,-4307.0,2110.0,15.0
33340.0,18332.0,1494390.0,1489610.0,-4291.0,2112.0,15.0
33350.0,18337.0,1495366.0,1490683.0,-4339.0,2104.0,14.0
33360.0,18343.0,1496407.0,1491757.0,-4352.0,2102.0,14.0
33370.0,18348.0,1497475.0,1492830.0,-4366.0,2100.0,14.0
33380.0,18354.0,1498563.0,1493947.0,-4362.0,2101.0,14.0
33390.0,18359.0,1499644.0,1495063.0,-4322.0,2107.0,15.0
33400.0,18365.0,1500672.0,1496180.0,-4352.0,2102.0,14.0
33410.0,18370.0,1501739.0,1497300.0,-4362.0,2101.0,14.0
33420.0,18376.0,1502825.0,1498420.0,-4349.0,2103.0,14.0
33430.0,18381.0,1503895.0,1499540.0,-4373.0,2099.0,14.0
33440.0,18387.0,1504991.0,1500650.0,-4335.0,2105.0,14.0
33450.0,18392.0,1506042.0,1501760.0,-4335.0,2105.0,15.0
